#,if,I,take,some,thing,to throw,up,sky,#,those,thing,not,should,will,fly,up,sky,(particle),#,why,will,oneself,fall,back,down,(particle),#,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
「,家姐,，,你,估,天,上面,會唔會,住,咗,個,巫婆,，,佢,覺得,啲人,成日,亂,拋,啲,嘢,上去,，,搞到,佢,屋企,立立亂,，,所以,嬲,到,抌,返,晒,啲,嘢,落嚟,吖嗱,？,」,細佬,好,興奮,噉,捉,住,家姐,講,。,,,,,,,,,,,,,,,,,,
#,gaa1-ze1,#,nei5,gu2,tin1,soeng6-min6,wui5-m4-wui5,zyu6,zo2,go3,mou4-po4,#,keoi5,gok3-dak1,di1-jan4,seng4-jat6,lyun6,paau1,di1,je5,soeng5-heoi3,#,gaau2-dou3,keoi5,uk1-kei2,lap6-lap2-lyun6,#,so2-ji5,nau1,dou3,dam2,faan1,saai3,di1,je5,lok6-lei4,aa1-naa4,#,#,sai3-lou2,hou2,hing1-fan5,gam2,zuk1,zyu6,gaa1-ze1,gong2,#,,,,,,,,,,,,,,,,,,
#,elder sister,#,you,guess,sky,above,will or will not,live,-en,(measure),witch,#,she,feel,people,always,randomly,throw,some,thing,up,#,make,her,home,messy,#,therefore,angry,till,throw,back,all,those,thing,down,(particle),#,#,younger brother,very,excited,-ly,catch,-ing,elder sister,to say,#,,,,,,,,,,,,,,,,,,
[4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
家姐,無奈,地,望,住,細佬,，,「,唉,」,咗,一,聲,。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gaa1-ze1,mou4-noi6,dei6,mong6,zyu6,sai3-lou2,#,#,aai3,#,zo2,jat1,seng1,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elder sister,feel helpless,-ly,stare,-ing,younger brother,#,#,Sigh!,#,-en,one,sound,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5a],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
然後,佢,開口,話,：,「,細佬,呀,細佬,，,都叫你,平時,認真,啲,聽書,㗎啦,！,噉嘅嘢,你,都,講,得,出,嘅,？,」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jin4-hau6,keoi5,hoi1-hau2,waa6,#,#,sai3-lou2,aa3,sai3-lou2,#,dou1-giu3-nei5,ping4-si4,jing6-zan1,di1,teng1-syu1,gaa3-laa1,#,gam2-ge3-je5,nei5,dou1,gong2,dak1,ceot1,ge2,#,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
then,she,open one's mouth,to say,#,#,younger brother,(particle),younger brother,#,told you,in ordinary time,serious,-er,pay attention in class,(particle),#,this thing,you,"all, also",say,(suffix),out,(particle),#,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5b],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
細佬,有啲,唔忿氣,：,「,咩,喎,！,噉,你,知唔知,點解,媽媽,會,成日,唔見,錢,吖,？,」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sai3-lou2,jau5-di1,m4-fan6-hei3,#,#,me1,wo3,#,gam2,nei5,zi1-m4-zi1,dim2-gaai2,maa4-maa1,wui5,seng4-jat6,m4-gin3,cin2,aa1,#,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
younger brother,a bit,not resigning to,#,#,what,(particle),#,then,you,know or not,why,mother,will,always,lose,money,(particle),#,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
佢,繼續,認叻,：,「,計我話,，,應該,係,住,喺,天,上面,嗰個,巫婆,好,鍾意,錢,，,所以,成日,趁,住,媽媽,唔,小心,跌,錢,嘅,時候,拎走,啲,錢,，,唔,抌,返,落嚟,——,你,唔,見,媽媽,次次,唔見,錢,，,都係,猛咁,喺度,求,個,天,畀,返,啲,錢,佢,嘅咩,？,你,話,我,啱唔啱,先,？,」
keoi5,gai3-zuk6,jing6-lek1,#,#,gai3-ngo5-waa6,#,jing1-goi1,hai6,zyu6,hai2,tin1,soeng6-min6,go2-go3,mou4-po4,hou2,zung1-ji3,cin2,#,so2-ji5,seng4-jat6,can3,zyu6,maa4-maa1,m4,siu2-sam1,dit3,cin2,ge3,si4-hau6,ling1-zau2,di1,cin2,#,m4,dam2,faan1,lok6-lei4,#,nei5,m4,gin3,maa4-maa1,ci3-ci3,m4-gin3,cin2,#,dou1-hai6,maang5-gam3,hai2-dou6,kau4,go3,tin1,bei2,faan1,di1,cin2,keoi5,ge3-me1,#,nei5,waa6,ngo5,ngaam1-m4-ngaam1,sin1,#,#
he,continue,to brag,#,#,listen to me,#,should,be,live,at,sky,above,that one,witch,very,like,money,#,therefore,always,take advantage of,-ing,mother,not,careful,drop,money,(linker),time,take away,the,money,#,not,throw,back,down,#,you,don't,see,mother,every time,lose,money,#,will always,desperately,right here,beg,(measure),sky,to give,back,the,money,her,(particle),#,you,say,I, correct or not,then,#,#
[7],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
家姐,望,住,細佬,個,自信,樣,，,頂唔順,話,：,「,細佬,呀,細佬,，,錯,晒,喇,！,唉,，,都係,等,我,話,你,知,點解,啦,——,」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gaa1-ze1,mong6,zyu6,sai3-lou2,go3,zi6-seon3,joeng2,#,ding2-m4-seon6,waa6,#,#,sai3-lou2,aa3,sai3-lou2,#,co3,saai3,laa3,#,aai3,#,dou1-hai6,dang2,ngo5,waa6,nei5,zi1,dim2-gaai2,laa3,#,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elder sister,stare,-ing,younger brother,(measure),confident,face,#,cannot help,saying,#,#,younger brother,(particle),younger brother,#,wrong,all,already,#,Sigh!,#,better,let,me,tell,you,know,why,(particle),#,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[8a],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
「,我,估,應該,係,住,喺,地底,嘅,怪獸,做,嘅,！,」,家姐,懶,神秘,噉,話,。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,ngo5,gu2,jing1-goi1,hai6,zyu6,hai2,dei6-dai2,ge3,gwaai3-sau3,zou6,ge3,#,#,gaa1-ze1,laan5,san4-bei3,gam2,waa6,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,I,guess,should,be,live,at,underground,(linker),monster,do,(linker),#,#,elder sister,pretend,mysterious,-ly,say,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[8b],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
細佬,問,：,「,佢,係,點,做,㗎,？,」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sai3-lou2,man6,#,#,keoi5,hai6,dim2,zou6,gaa3,#,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
younger brother,ask,#,#,it,is,how,to do,(particle),#,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
「,佢,應該,係,好,為食,嘅,，,一,肚餓,就,會,想,揾,嘢,食,，,跟住,佢,個,口,又,好,大,喎,，,所以,佢,一,吸,，,就,將,啲,嘢,吸,晒,落,肚,。,所以,我,估,我哋,啲,錢,呀,、,鎖匙,嗰啲,，,應該,係,俾,佢,食,晒,！,」,,,,,,,,
#,keoi5,jing1-goi1,hai6,hou2,wai6-sik6,ge3,#,jat1,tou5-ngo6,zau6,wui5,soeng2,wan2,je5,sik6,#,gan1-zyu6,keoi5,go3,hau2,jau6,hou2,daai6,wo3,#,so2-ji5,keoi5,jat1,kap1,#,zau6,zoeng1,di1,je5,kap1,saai3,lok6,tou5,#,so2-ji5,ngo5,gu2,ngo5-dei6,di1,cin2,aa3,#,so2-si4,go2-di1,#,jing1-goi1,hai6,bei2,keoi5,sik6,saai3,#,#,,,,,,,,
#,it,should,be,very,gluttonous,(particle),#,once,hungry,then,will,want,to find,thing,to eat,#,and then,it,(measure),mouth,again,very,big,(particle),#,therefore,it,once,suck,#,then,take,the,thing,suck,all,down,tummy,#,therefore,I,guess,we,’s,money,(particle),#,key,those,#,should,be,by,it,eaten,all,#,#,,,,,,,,
[10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其實,家姐,都,唔知,自己,講,得,啱唔啱,，,只係,佢,唔想,喺,細佬,面前,冇面,，,所以,至,喺度,亂,作,啲,嘢,出嚟,。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kei4-sat6,gaa1-ze1,dou1,m4-zi1,zi6-gei2,gong2,dak1,ngaam1-m4-ngaam1,#,zi2-hai6,keoi5,m4-soeng2,hai2,sai3-lou2,min6-cin4,mou5-min2,#,so2-ji5,zi3,hai2-dou6,lyun6,zok3,di1,je5,ceot1-lai4,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actually,elder sister,"all, also",don't know,oneself,say,(suffix),correct or not,#,just only,she,don't want,at,younger brother,in front of,to lose face,#,therefore,then,right here,randomly,make up,some,thing,out,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[11],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
佢,越,講,越,覺得,自己,啱,，,忍唔住,笑,咗,下,，,呢次,仲,唔,俾,佢,喺,細佬,面前,叻,返,次,？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keoi5,jyut6,gong2,jyut6,gok3-dak1,zi6-gei2,ngaam1,#,jan2-m4-zyu6,siu3,zo2,haa5,#,ni1-ci3,zung6,m4,bei2,keoi5,hai2,sai3-lou2,min6-cin4,lek1,faan1,ci3,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
she,more,say,more,feel,oneself,correct,#,cannot resist,to laugh,-en,a bit,#,this time,still,not,let,her,at,younger brother,in front of,brilliant,back,one time,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12a],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
「,好,喇,！,同學仔,，,故事,講,到,呢度,，,有冇,人,知,故事,入面,嘅,家姐,同,細佬,講,得,啱唔啱,？,」,老師,合埋,本,故事書,。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,hou2,laa3,#,tung4-hok6-zai2,#,gu3-si6,gong2,dou3,nei1-dou6,#,jau5-mou5,jan4,zi1,gu3-si6,jap6-min6,ge3,gaa1-ze1,tung4,sai3-lou2,gong2,dak1,ngaam1-m4-ngaam1,#,#,lou5-si1,hap6-maai4,bun2,gu3-si6-syu1,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,okay,(particle),#,little schoolmate,#,story,say,till,here,#,have or haven't,people,know,story,inside,(linker),elder sister,and,younger brother,say,(suffix),correct or not,#,#,teacher,close,(measure),storybook,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12b],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
老師,見到,同學仔,搖,晒,頭,，,笑,住,話,：,「,等,我,開估,啦,：,佢哋,講,嘅,係,錯,㗎,！,其實,喺,地球,中心,……,」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lou5-si1,gin3-dou2,tung4-hok6-zai2,jiu4,saai3,tau4,#,siu3,zyu6,waa6,#,#,dang2,ngo5,hoi1-gu2,laa1,#,keoi5-dei6,gong2,ge3,hai6,co3,gaa3,#,kei4-sat6,hai2,dei6-kau4,zung1-sam1,#,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,saw,little schoolmate,shake,all,head,#,laugh,-ing,to say,#,#,let,me,tell the answer,(particle),#,they,say,(linker),is,wrong,(particle),#,actually,at,Earth,centre,#,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13a],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
「,有,一,種,力量,係,會,吸,住,地球,上面,啲,嘢,……,」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,jau5,jat1,zung2,lik6-loeng6,hai6,wui5,kap1,zyu6,dei6-kau4,soeng6-min6,di1,je5,#,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,have,one,type,force,is,will,attract,-ing,Earth,above,some,thing,#,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[14a],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
「,你哋,見,啲,魚,呀,、,飛機,呀,，,好似,好,大,噉,，,其實,喺,地球,『,眼中,』,只係,好,細,好,細,，,佢哋,都會,俾,地球,嘅,一,種,力量,吸,住,……,」,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,nei5-dei6,gin3,di1,jyu2,aa3,#,fei1-gei1,aa3,#,hou2-ci5,hou2,daai6,gam2,#,kei4-sat6,hai2,dei6-kau4,#,ngaan5-zung1,#,zi2-hai6,hou2,sai3,hou2,sai3,#,keoi5-dei6,dou1-wui5,bei2,dei6-kau4,ge3,jat1,zung2,lik6-loeng6,kap1,zyu6,#,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,you (plural),see,those,fish,(particle),#,airplane,(particle),#,seems,very,big,in this way,#,actually,at,Earth,#,sight/viewpoint,#,just only,very,small,very,small,#,they,will always,by,Earth,’s,one,type,force,attract,-ing,#,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[15a],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
「,所以,就算,我哋,將,啲,嘢,拋,到,幾,高,都好,，,佢哋,都會,跌,返,落嚟,。,呢,一,種,力量,叫做,地,、,心,、,吸,——,」,老師,話口未完,，,台,下,嘅,同學仔,已經,一齊,接口,：,「,力,！,」,,,,,,,,,,,,,,,,,,,,,
#,so2-ji5,zau6-syun3,ngo5-dei6,zoeng1,di1,je5,paau1,dou3,gei2,gou1,dou1-hou2,#,keoi5-dei6,dou1-wui5,dit3,faan1,lok6-lei4,#,nei1,jat1,zung2,lik6-loeng6,giu3-zou6,dei6,#,sam1,#,kap1,#,#,lou5-si1,waa6-hau2-mei6-jyun4,#,toi4,haa6,ge3,tung4-hok6-zai2,ji5-ging1,jat1-cai4,zip3-hau2,#,#,lik6,#,#,,,,,,,,,,,,,,,,,,,,,
#,therefore,even if,we,take,some,thing,throw,till,how,tall,no matter,#,they,will always,fall,back,down,#,this,one,type,force,is called,Gravi-,#,tation-,#,al,#,#,teacher,not yet finished the dialogue,#,stage,below,(linker),little schoolmate,already,together,continue to say,#,#,force,#,#,,,,,,,,,,,,,,,,,,,,,
[15b],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
老師,笑,住,話,：,「,答,啱,喇,！,滿分,！,」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lou5-si1,siu3,zyu6,waa6,#,#,daap3,ngaam1,laa3,#,mun5-fan1,#,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,laugh,-ing,to say,#,#,answer,correct,(particle),#,full marks,#,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
