佢,開心,到,跳,嚟,跳,去,。,,,,,,,,,,
keoi5,hoi1-sam1,dou3,tiu3,lai4,tiu3,heoi3,#,,,,,,,,,,
it,happy,to a point,jump,to come,jump,to go,#,,,,,,,,,,
[17],,,,,,,,,,,,,,,,,
哎吔,！,佢,kick到,嚿,石頭,啊,！,,,,,,,,,,
ai1-jaa3,#,keoi5,kik1-dou2,gau6,sek6-tau4,aa3,#,,,,,,,,,,
Oh!,#,it,trip,(measure),stone,(particle),#,,,,,,,,,,
[18],,,,,,,,,,,,,,,,,
佢,跌,咗,落去,啲,水,度,。,,,,,,,,,,
keoi5,dit3,zo2,lok6-heoi3,di1,seoi2,dou6,#,,,,,,,,,,
it,fall,-ed,go down,the,water,there,#,,,,,,,,,,
[19],,,,,,,,,,,,,,,,,
佢,慢慢,起身,，,由,啲,水,度,走,出嚟,。,,,,,,,
keoi5,maan6-maan2,hei2-san1,#,jau4,di1,seoi2,dou6,zau2,ceot1-lai4,#,,,,,,,
it,slowly,get up,#,from,the,water,there,walk,come out,#,,,,,,,
[20a],,,,,,,,,,,,,,,,,
不過,啲,水,洗,甩,晒,佢,身,上,嘅,顏色,啊,！,,,,,
bat1-gwo3,di1,seoi2,sai2,lat1,saai3,keoi5,san1,soeng5,ge3,ngaan4-sik1,aa3,#,,,,,
but,the,water,wash,fall off,all,it,body,on,-,colours,(particle),#,,,,,
[20b],,,,,,,,,,,,,,,,,
佢,又試,白雪雪,，,咩,顏色,都,冇,晒,喇,！,,,,,,,
keoi5,jau6-si3,baak6-syut1-syut1,#,me1,ngaan4-sik1,dou1,mou5,saai3,laa3,#,,,,,,,
it,again,as white as snow,#,what,colour,all,don't have,all,(particle),#,,,,,,,
